id,availablecar,availablemotor,update_time
TPE1073,2,-9,Mon Jan 19 01:16:00 CST 2026
TPE1077,129,-9,Mon Jan 19 01:16:00 CST 2026
TPE1081,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1082,0,141,Mon Jan 19 01:16:00 CST 2026
TPE1091,0,144,Mon Jan 19 01:16:00 CST 2026
TPE1092,0,0,Mon Jan 19 01:16:00 CST 2026
TPE1094,111,-9,Mon Jan 19 01:16:00 CST 2026
TPE1095,70,-9,Mon Jan 19 01:16:00 CST 2026
TPE1099,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1102,0,6,Mon Jan 19 01:16:00 CST 2026
TPE1108,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1110,1,-9,Mon Jan 19 01:16:00 CST 2026
TPE1119,17,-9,Mon Jan 19 01:16:00 CST 2026
TPE1121,0,-9,Mon Jan 19 01:16:00 CST 2026
TPE1123,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1137,1,0,Mon Jan 19 01:16:00 CST 2026
TPE1142,33,57,Mon Jan 19 01:16:00 CST 2026
TPE1146,105,-9,Mon Jan 19 01:16:00 CST 2026
TPE1148,24,60,Mon Jan 19 01:16:00 CST 2026
TPE1149,10,0,Mon Jan 19 01:16:00 CST 2026
TPE1150,32,0,Mon Jan 19 01:16:00 CST 2026
TPE1151,479,0,Mon Jan 19 01:16:00 CST 2026
TPE1160,0,-9,Mon Jan 19 01:16:00 CST 2026
TPE1162,11,-9,Mon Jan 19 01:16:00 CST 2026
TPE1164,56,73,Mon Jan 19 01:16:00 CST 2026
TPE1166,47,-9,Mon Jan 19 01:16:00 CST 2026
TPE1167,33,-9,Mon Jan 19 01:16:00 CST 2026
TPE1171,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1172,9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1176,55,2,Mon Jan 19 01:16:00 CST 2026
TPE1180,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1182,207,190,Mon Jan 19 01:16:00 CST 2026
TPE1188,30,-9,Mon Jan 19 01:16:00 CST 2026
TPE1195,373,324,Mon Jan 19 01:16:00 CST 2026
TPE1206,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1227,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1238,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1239,0,32,Mon Jan 19 01:16:00 CST 2026
TPE1243,19,21,Mon Jan 19 01:16:00 CST 2026
TPE1249,17,-9,Mon Jan 19 01:16:00 CST 2026
TPE1257,68,0,Mon Jan 19 01:16:00 CST 2026
TPE1258,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1264,25,-9,Mon Jan 19 01:16:00 CST 2026
TPE1265,31,0,Mon Jan 19 01:16:00 CST 2026
TPE1267,11,0,Mon Jan 19 01:16:00 CST 2026
TPE1280,-9,665,Mon Jan 19 01:16:00 CST 2026
TPE1281,39,-9,Mon Jan 19 01:16:00 CST 2026
TPE1292,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1297,3,-9,Mon Jan 19 01:16:00 CST 2026
TPE1308,110,-9,Mon Jan 19 01:16:00 CST 2026
TPE1315,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1316,40,-9,Mon Jan 19 01:16:00 CST 2026
TPE1323,23,112,Mon Jan 19 01:16:00 CST 2026
TPE1324,-9,0,Mon Jan 19 01:16:00 CST 2026
TPE1325,5,-9,Mon Jan 19 01:16:00 CST 2026
TPE1327,82,-9,Mon Jan 19 01:16:00 CST 2026
TPE1329,12,-9,Mon Jan 19 01:16:00 CST 2026
TPE1330,33,-9,Mon Jan 19 01:16:00 CST 2026
TPE1331,596,95,Mon Jan 19 01:16:00 CST 2026
TPE1333,64,98,Mon Jan 19 01:16:00 CST 2026
TPE1334,24,29,Mon Jan 19 01:16:00 CST 2026
TPE1336,3,0,Mon Jan 19 01:16:00 CST 2026
TPE1339,0,-9,Mon Jan 19 01:16:00 CST 2026
TPE1346,8,-9,Mon Jan 19 01:16:00 CST 2026
TPE1348,4,-9,Mon Jan 19 01:16:00 CST 2026
TPE1350,-9,0,Mon Jan 19 01:16:00 CST 2026
TPE1354,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1365,94,-9,Mon Jan 19 01:16:00 CST 2026
TPE1367,6,-9,Mon Jan 19 01:16:00 CST 2026
TPE1368,8,-9,Mon Jan 19 01:16:00 CST 2026
TPE1375,12,-9,Mon Jan 19 01:16:00 CST 2026
TPE1376,1,-9,Mon Jan 19 01:16:00 CST 2026
TPE1380,19,-9,Mon Jan 19 01:16:00 CST 2026
TPE1383,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1384,66,-9,Mon Jan 19 01:16:00 CST 2026
TPE1388,155,146,Mon Jan 19 01:16:00 CST 2026
TPE1393,0,-9,Mon Jan 19 01:16:00 CST 2026
TPE1395,0,32,Mon Jan 19 01:16:00 CST 2026
TPE1399,7,23,Mon Jan 19 01:16:00 CST 2026
TPE1400,153,131,Mon Jan 19 01:16:00 CST 2026
TPE1401,44,-9,Mon Jan 19 01:16:00 CST 2026
TPE1402,15,68,Mon Jan 19 01:16:00 CST 2026
TPE1403,18,65,Mon Jan 19 01:16:00 CST 2026
TPE1404,5,-9,Mon Jan 19 01:16:00 CST 2026
TPE1411,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1417,9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1423,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1425,156,256,Mon Jan 19 01:16:00 CST 2026
TPE1426,8,-9,Mon Jan 19 01:16:00 CST 2026
TPE1431,42,-9,Mon Jan 19 01:16:00 CST 2026
TPE1435,56,-9,Mon Jan 19 01:16:00 CST 2026
TPE1445,10,-9,Mon Jan 19 01:16:00 CST 2026
TPE1446,47,-9,Mon Jan 19 01:16:00 CST 2026
TPE1447,133,-9,Mon Jan 19 01:16:00 CST 2026
TPE1451,0,34,Mon Jan 19 01:16:00 CST 2026
TPE1452,27,-9,Mon Jan 19 01:16:00 CST 2026
TPE1459,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1463,9,0,Mon Jan 19 01:16:00 CST 2026
TPE1472,4,1,Mon Jan 19 01:16:00 CST 2026
TPE1473,5,-9,Mon Jan 19 01:16:00 CST 2026
TPE1476,100,0,Mon Jan 19 01:16:00 CST 2026
TPE1477,4,-9,Mon Jan 19 01:16:00 CST 2026
TPE1486,40,-9,Mon Jan 19 01:16:00 CST 2026
TPE1488,14,2,Mon Jan 19 01:16:00 CST 2026
TPE1495,30,-9,Mon Jan 19 01:16:00 CST 2026
TPE1496,41,-9,Mon Jan 19 01:16:00 CST 2026
TPE1497,17,-9,Mon Jan 19 01:16:00 CST 2026
TPE1503,4,-9,Mon Jan 19 01:16:00 CST 2026
TPE1504,0,-9,Mon Jan 19 01:16:00 CST 2026
TPE1505,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1507,11,-9,Mon Jan 19 01:16:00 CST 2026
TPE1519,76,667,Mon Jan 19 01:16:00 CST 2026
TPE1520,21,237,Mon Jan 19 01:16:00 CST 2026
TPE1537,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1538,8,-9,Mon Jan 19 01:16:00 CST 2026
TPE1544,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1548,177,-9,Mon Jan 19 01:16:00 CST 2026
TPE1550,12,15,Mon Jan 19 01:16:00 CST 2026
TPE1552,1,-9,Mon Jan 19 01:16:00 CST 2026
TPE1560,36,-9,Mon Jan 19 01:16:00 CST 2026
TPE1561,0,-9,Mon Jan 19 01:16:00 CST 2026
TPE1562,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1565,25,-9,Mon Jan 19 01:16:00 CST 2026
TPE1578,127,0,Mon Jan 19 01:16:00 CST 2026
TPE1581,494,-9,Mon Jan 19 01:16:00 CST 2026
TPE1585,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1589,8,113,Mon Jan 19 01:16:00 CST 2026
TPE1595,15,-9,Mon Jan 19 01:16:00 CST 2026
TPE1598,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1599,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1600,15,2,Mon Jan 19 01:16:00 CST 2026
TPE1602,11,22,Mon Jan 19 01:16:00 CST 2026
TPE1604,30,106,Mon Jan 19 01:16:00 CST 2026
TPE1620,142,-9,Mon Jan 19 01:16:00 CST 2026
TPE1622,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1623,0,167,Mon Jan 19 01:16:00 CST 2026
TPE1624,26,-9,Mon Jan 19 01:16:00 CST 2026
TPE1626,9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1634,17,-9,Mon Jan 19 01:16:00 CST 2026
TPE1641,20,-9,Mon Jan 19 01:16:00 CST 2026
TPE1642,38,-9,Mon Jan 19 01:16:00 CST 2026
TPE1648,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1650,16,173,Mon Jan 19 01:16:00 CST 2026
TPE1661,1225,3674,Mon Jan 19 01:16:00 CST 2026
TPE1667,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1674,20,-9,Mon Jan 19 01:16:00 CST 2026
TPE1675,41,0,Mon Jan 19 01:16:00 CST 2026
TPE1676,35,53,Mon Jan 19 01:16:00 CST 2026
TPE1683,5,-9,Mon Jan 19 01:16:00 CST 2026
TPE1686,66,-9,Mon Jan 19 01:16:00 CST 2026
TPE1688,12,-9,Mon Jan 19 01:16:00 CST 2026
TPE1690,0,-9,Mon Jan 19 01:16:00 CST 2026
TPE1693,12,-9,Mon Jan 19 01:16:00 CST 2026
TPE1695,8,-9,Mon Jan 19 01:16:00 CST 2026
TPE1698,11,-9,Mon Jan 19 01:16:00 CST 2026
TPE1702,6,-9,Mon Jan 19 01:16:00 CST 2026
TPE1708,0,2,Mon Jan 19 01:16:00 CST 2026
TPE1715,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1716,16,-9,Mon Jan 19 01:16:00 CST 2026
TPE1717,4,0,Mon Jan 19 01:16:00 CST 2026
TPE1722,15,0,Mon Jan 19 01:16:00 CST 2026
TPE1726,61,49,Mon Jan 19 01:16:00 CST 2026
TPE1733,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1734,56,0,Mon Jan 19 01:16:00 CST 2026
TPE1736,26,0,Mon Jan 19 01:16:00 CST 2026
TPE1742,37,22,Mon Jan 19 01:16:00 CST 2026
TPE1751,8,-9,Mon Jan 19 01:16:00 CST 2026
TPE1756,61,-9,Mon Jan 19 01:16:00 CST 2026
TPE1759,6,-9,Mon Jan 19 01:16:00 CST 2026
TPE1761,5,-9,Mon Jan 19 01:16:00 CST 2026
TPE1767,6,92,Mon Jan 19 01:16:00 CST 2026
TPE1769,104,92,Mon Jan 19 01:16:00 CST 2026
TPE1772,16,-9,Mon Jan 19 01:16:00 CST 2026
TPE1773,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1777,103,346,Mon Jan 19 01:16:00 CST 2026
TPE1782,3,-9,Mon Jan 19 01:16:00 CST 2026
TPE1783,5,0,Mon Jan 19 01:16:00 CST 2026
TPE1785,20,234,Mon Jan 19 01:16:00 CST 2026
TPE1787,0,-9,Mon Jan 19 01:16:00 CST 2026
TPE1788,12,-9,Mon Jan 19 01:16:00 CST 2026
TPE1790,32,-9,Mon Jan 19 01:16:00 CST 2026
TPE1792,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1793,76,32,Mon Jan 19 01:16:00 CST 2026
TPE1795,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1805,37,0,Mon Jan 19 01:16:00 CST 2026
TPE1807,39,186,Mon Jan 19 01:16:00 CST 2026
TPE1809,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1813,1845,1441,Mon Jan 19 01:16:00 CST 2026
TPE1818,61,-9,Mon Jan 19 01:16:00 CST 2026
TPE1820,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1821,8,-9,Mon Jan 19 01:16:00 CST 2026
TPE1824,8,-9,Mon Jan 19 01:16:00 CST 2026
TPE1829,74,-9,Mon Jan 19 01:16:00 CST 2026
TPE1847,0,2,Mon Jan 19 01:16:00 CST 2026
TPE1859,14,-9,Mon Jan 19 01:16:00 CST 2026
TPE1864,56,52,Mon Jan 19 01:16:00 CST 2026
TPE1866,6,-9,Mon Jan 19 01:16:00 CST 2026
TPE1868,-9,-9,Mon Jan 19 01:16:00 CST 2026
TPE1870,53,210,Mon Jan 19 01:16:00 CST 2026
TPE1873,6,-9,Mon Jan 19 01:16:00 CST 2026
TPE1875,0,0,Mon Jan 19 01:16:00 CST 2026
TPE1876,60,426,Mon Jan 19 01:16:00 CST 2026
TPE1882,3,-9,Mon Jan 19 01:16:00 CST 2026
TPE1884,77,82,Mon Jan 19 01:16:00 CST 2026
TPE1888,50,136,Mon Jan 19 01:16:00 CST 2026
TPE1889,329,17,Mon Jan 19 01:16:00 CST 2026
TPE1894,58,-9,Mon Jan 19 01:16:00 CST 2026
TPE1897,105,27,Mon Jan 19 01:16:00 CST 2026
TPE0002,285,-9,Mon Jan 19 01:36:00 CST 2026
TPE0003,105,-9,Mon Jan 19 01:36:00 CST 2026
TPE0005,1283,0,Mon Jan 19 01:36:00 CST 2026
TPE0006,407,1395,Mon Jan 19 01:36:00 CST 2026
TPE0007,77,-9,Mon Jan 19 01:36:00 CST 2026
TPE0008,60,-9,Mon Jan 19 01:36:00 CST 2026
TPE0009,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0010,777,0,Mon Jan 19 01:36:00 CST 2026
TPE0011,331,-9,Mon Jan 19 01:36:00 CST 2026
TPE0014,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0015,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0020,63,0,Mon Jan 19 01:36:00 CST 2026
TPE0022,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0033,262,0,Mon Jan 19 01:36:00 CST 2026
TPE0038,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0040,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0046,97,-9,Mon Jan 19 01:36:00 CST 2026
TPE0049,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0050,272,-9,Mon Jan 19 01:36:00 CST 2026
TPE0051,183,284,Mon Jan 19 01:36:00 CST 2026
TPE0054,24,-9,Mon Jan 19 01:36:00 CST 2026
TPE0056,52,-9,Mon Jan 19 01:36:00 CST 2026
TPE0058,215,-9,Mon Jan 19 01:36:00 CST 2026
TPE0061,286,-9,Mon Jan 19 01:36:00 CST 2026
TPE0062,84,-9,Mon Jan 19 01:36:00 CST 2026
TPE0065,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0066,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0067,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0068,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0069,50,-9,Mon Jan 19 01:36:00 CST 2026
TPE0070,414,-9,Mon Jan 19 01:36:00 CST 2026
TPE0072,114,-9,Mon Jan 19 01:36:00 CST 2026
TPE0073,503,-9,Mon Jan 19 01:36:00 CST 2026
TPE0075,51,-9,Mon Jan 19 01:36:00 CST 2026
TPE0080,23,-9,Mon Jan 19 01:36:00 CST 2026
TPE0082,43,0,Mon Jan 19 01:36:00 CST 2026
TPE0084,132,-9,Mon Jan 19 01:36:00 CST 2026
TPE0085,58,99,Mon Jan 19 01:36:00 CST 2026
TPE0086,26,-9,Mon Jan 19 01:36:00 CST 2026
TPE0089,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0091,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0092,13,-9,Mon Jan 19 01:36:00 CST 2026
TPE0094,7,0,Mon Jan 19 01:36:00 CST 2026
TPE0095,338,197,Mon Jan 19 01:36:00 CST 2026
TPE0096,847,1725,Mon Jan 19 01:36:00 CST 2026
TPE0097,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0098,149,-9,Mon Jan 19 01:36:00 CST 2026
TPE0099,124,-9,Mon Jan 19 01:36:00 CST 2026
TPE0100,240,-9,Mon Jan 19 01:36:00 CST 2026
TPE0101,194,-9,Mon Jan 19 01:36:00 CST 2026
TPE0102,14,0,Mon Jan 19 01:36:00 CST 2026
TPE0103,29,-9,Mon Jan 19 01:36:00 CST 2026
TPE0104,18,-9,Mon Jan 19 01:36:00 CST 2026
TPE0106,32,-9,Mon Jan 19 01:36:00 CST 2026
TPE0108,138,-9,Mon Jan 19 01:36:00 CST 2026
TPE0109,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0110,389,-9,Mon Jan 19 01:36:00 CST 2026
TPE0114,13,-9,Mon Jan 19 01:36:00 CST 2026
TPE0115,32,0,Mon Jan 19 01:36:00 CST 2026
TPE0116,140,-9,Mon Jan 19 01:36:00 CST 2026
TPE0117,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0118,33,0,Mon Jan 19 01:36:00 CST 2026
TPE0120,66,0,Mon Jan 19 01:36:00 CST 2026
TPE0122,49,0,Mon Jan 19 01:36:00 CST 2026
TPE0123,40,-9,Mon Jan 19 01:36:00 CST 2026
TPE0125,45,0,Mon Jan 19 01:36:00 CST 2026
TPE0126,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0127,33,-9,Mon Jan 19 01:36:00 CST 2026
TPE0128,11,-9,Mon Jan 19 01:36:00 CST 2026
TPE0129,60,0,Mon Jan 19 01:36:00 CST 2026
TPE0130,245,0,Mon Jan 19 01:36:00 CST 2026
TPE0134,27,0,Mon Jan 19 01:36:00 CST 2026
TPE0136,62,100,Mon Jan 19 01:36:00 CST 2026
TPE0137,77,186,Mon Jan 19 01:36:00 CST 2026
TPE0138,10,-9,Mon Jan 19 01:36:00 CST 2026
TPE0139,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0140,44,-9,Mon Jan 19 01:36:00 CST 2026
TPE0142,17,0,Mon Jan 19 01:36:00 CST 2026
TPE0144,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0145,156,284,Mon Jan 19 01:36:00 CST 2026
TPE0147,34,-9,Mon Jan 19 01:36:00 CST 2026
TPE0148,27,-9,Mon Jan 19 01:36:00 CST 2026
TPE0150,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0151,87,-9,Mon Jan 19 01:36:00 CST 2026
TPE0152,3,-9,Mon Jan 19 01:36:00 CST 2026
TPE0153,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0154,52,-9,Mon Jan 19 01:36:00 CST 2026
TPE0156,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0157,26,-9,Mon Jan 19 01:36:00 CST 2026
TPE0158,49,0,Mon Jan 19 01:36:00 CST 2026
TPE0160,67,0,Mon Jan 19 01:36:00 CST 2026
TPE0161,45,0,Mon Jan 19 01:36:00 CST 2026
TPE0162,6,0,Mon Jan 19 01:36:00 CST 2026
TPE0164,36,-9,Mon Jan 19 01:36:00 CST 2026
TPE0169,40,-9,Mon Jan 19 01:36:00 CST 2026
TPE0170,28,-9,Mon Jan 19 01:36:00 CST 2026
TPE0176,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0177,31,-9,Mon Jan 19 01:36:00 CST 2026
TPE0178,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0181,83,87,Mon Jan 19 01:36:00 CST 2026
TPE0182,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0183,24,-9,Mon Jan 19 01:36:00 CST 2026
TPE0184,22,-9,Mon Jan 19 01:36:00 CST 2026
TPE0187,17,-9,Mon Jan 19 01:36:00 CST 2026
TPE0192,13,0,Mon Jan 19 01:36:00 CST 2026
TPE0201U01,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0201U02,313,-9,Mon Jan 19 01:36:00 CST 2026
TPE0201U03,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0203,12,-9,Mon Jan 19 01:36:00 CST 2026
TPE0204,6,-9,Mon Jan 19 01:36:00 CST 2026
TPE0206,14,-9,Mon Jan 19 01:36:00 CST 2026
TPE0207,32,-9,Mon Jan 19 01:36:00 CST 2026
TPE0214,253,-9,Mon Jan 19 01:36:00 CST 2026
TPE0215,11,0,Mon Jan 19 01:36:00 CST 2026
TPE0220,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0223,15,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U01,73,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U02,125,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U03,316,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U04,73,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U05,49,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U06,29,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U07,38,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U08,18,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U09,50,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U10,9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U11,5,-9,Mon Jan 19 01:36:00 CST 2026
TPE0228U12,6,-9,Mon Jan 19 01:36:00 CST 2026
TPE0229,82,19,Mon Jan 19 01:36:00 CST 2026
TPE0230,105,208,Mon Jan 19 01:36:00 CST 2026
TPE0231,115,-9,Mon Jan 19 01:36:00 CST 2026
TPE0232,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0233,10,0,Mon Jan 19 01:36:00 CST 2026
TPE0234,20,0,Mon Jan 19 01:36:00 CST 2026
TPE0237,15,-9,Mon Jan 19 01:36:00 CST 2026
TPE0238,68,-9,Mon Jan 19 01:36:00 CST 2026
TPE0239,232,78,Mon Jan 19 01:36:00 CST 2026
TPE0241,33,2,Mon Jan 19 01:36:00 CST 2026
TPE0242,32,-9,Mon Jan 19 01:36:00 CST 2026
TPE0247,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0249,8,-9,Mon Jan 19 01:36:00 CST 2026
TPE0251,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0255,243,376,Mon Jan 19 01:36:00 CST 2026
TPE0256,187,127,Mon Jan 19 01:36:00 CST 2026
TPE0258,5,-9,Mon Jan 19 01:36:00 CST 2026
TPE0259,23,0,Mon Jan 19 01:36:00 CST 2026
TPE0264,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0266,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0267,4,-9,Mon Jan 19 01:36:00 CST 2026
TPE0269,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0270,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0276,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0277,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0278,27,-9,Mon Jan 19 01:36:00 CST 2026
TPE0279,62,-9,Mon Jan 19 01:36:00 CST 2026
TPE0280,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0282,39,-9,Mon Jan 19 01:36:00 CST 2026
TPE0285,31,-9,Mon Jan 19 01:36:00 CST 2026
TPE0287,245,447,Mon Jan 19 01:36:00 CST 2026
TPE0288,19,-9,Mon Jan 19 01:36:00 CST 2026
TPE0299,48,-9,Mon Jan 19 01:36:00 CST 2026
TPE0300,16,-9,Mon Jan 19 01:36:00 CST 2026
TPE0302,51,0,Mon Jan 19 01:36:00 CST 2026
TPE0304,78,-9,Mon Jan 19 01:36:00 CST 2026
TPE0305,45,27,Mon Jan 19 01:36:00 CST 2026
TPE0311,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0313,4,-9,Mon Jan 19 01:36:00 CST 2026
TPE0314,7,-9,Mon Jan 19 01:36:00 CST 2026
TPE0315,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0316,776,0,Mon Jan 19 01:36:00 CST 2026
TPE0318,53,36,Mon Jan 19 01:36:00 CST 2026
TPE0319,40,-9,Mon Jan 19 01:36:00 CST 2026
TPE0320,49,-9,Mon Jan 19 01:36:00 CST 2026
TPE0321,20,-9,Mon Jan 19 01:36:00 CST 2026
TPE0322,10,-9,Mon Jan 19 01:36:00 CST 2026
TPE0324,15,-9,Mon Jan 19 01:36:00 CST 2026
TPE0330,395,-9,Mon Jan 19 01:36:00 CST 2026
TPE0334,266,106,Mon Jan 19 01:36:00 CST 2026
TPE0336,42,-9,Mon Jan 19 01:36:00 CST 2026
TPE0339,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0343,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0348,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0352,30,-9,Mon Jan 19 01:36:00 CST 2026
TPE0353,13,-9,Mon Jan 19 01:36:00 CST 2026
TPE0354,65,0,Mon Jan 19 01:36:00 CST 2026
TPE0355,91,-9,Mon Jan 19 01:36:00 CST 2026
TPE0356,12,0,Mon Jan 19 01:36:00 CST 2026
TPE0357,47,-9,Mon Jan 19 01:36:00 CST 2026
TPE0358,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0359,1,235,Mon Jan 19 01:36:00 CST 2026
TPE0360,31,1,Mon Jan 19 01:36:00 CST 2026
TPE0362,14,-9,Mon Jan 19 01:36:00 CST 2026
TPE0364,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0374,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0375,0,-9,Mon Jan 19 01:36:00 CST 2026
TPE0377,82,2,Mon Jan 19 01:36:00 CST 2026
TPE0378U01,71,0,Mon Jan 19 01:36:00 CST 2026
TPE0378U02,45,-9,Mon Jan 19 01:36:00 CST 2026
TPE0378U03,31,-9,Mon Jan 19 01:36:00 CST 2026
TPE0378U04,30,-9,Mon Jan 19 01:36:00 CST 2026
TPE0378U05,28,-9,Mon Jan 19 01:36:00 CST 2026
TPE0378U06,15,-9,Mon Jan 19 01:36:00 CST 2026
TPE0378U07,62,-9,Mon Jan 19 01:36:00 CST 2026
TPE0378U08,141,-9,Mon Jan 19 01:36:00 CST 2026
TPE0378U09,22,-9,Mon Jan 19 01:36:00 CST 2026
TPE0379,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0380,9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0381,8,0,Mon Jan 19 01:36:00 CST 2026
TPE0382,34,0,Mon Jan 19 01:36:00 CST 2026
TPE0383,56,0,Mon Jan 19 01:36:00 CST 2026
TPE0384,17,2,Mon Jan 19 01:36:00 CST 2026
TPE0387,208,165,Mon Jan 19 01:36:00 CST 2026
TPE0395,53,-9,Mon Jan 19 01:36:00 CST 2026
TPE0398,7,-9,Mon Jan 19 01:36:00 CST 2026
TPE0399,253,-9,Mon Jan 19 01:36:00 CST 2026
TPE0401,40,61,Mon Jan 19 01:36:00 CST 2026
TPE0402,77,0,Mon Jan 19 01:36:00 CST 2026
TPE0404,93,68,Mon Jan 19 01:36:00 CST 2026
TPE0405,407,-9,Mon Jan 19 01:36:00 CST 2026
TPE0407,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0409,6,-9,Mon Jan 19 01:36:00 CST 2026
TPE0410,69,36,Mon Jan 19 01:36:00 CST 2026
TPE0413,23,0,Mon Jan 19 01:36:00 CST 2026
TPE0418,8,-9,Mon Jan 19 01:36:00 CST 2026
TPE0421,64,1,Mon Jan 19 01:36:00 CST 2026
TPE0425,61,6,Mon Jan 19 01:36:00 CST 2026
TPE0428,-9,-9,Mon Jan 19 01:36:00 CST 2026
TPE0435,23,6,Mon Jan 19 01:36:00 CST 2026
TPE0436,109,-9,Mon Jan 19 01:36:00 CST 2026
